physical_time,tau_from_H0,k,rms,series
0.001,0.0,30.66194429903638,3.4375307174895586e-11,initial_noise_theory_from_H0
0.001,0.0,30.724776152108173,3.439294134495517e-11,initial_noise_theory_from_H0
0.001,0.0,30.787608005179973,3.403495659616996e-11,initial_noise_theory_from_H0
0.001,0.0,30.85043985825177,3.336752771711137e-11,initial_noise_theory_from_H0
0.001,0.0,30.913271711323564,3.2992551807931635e-11,initial_noise_theory_from_H0
0.001,0.0,30.976103564395363,3.240086334496322e-11,initial_noise_theory_from_H0
0.001,0.0,31.038935417467155,3.221508933982625e-11,initial_noise_theory_from_H0
0.001,0.0,31.101767270538954,3.2154103619955865e-11,initial_noise_theory_from_H0
0.001,0.0,31.164599123610746,3.1898834886075174e-11,initial_noise_theory_from_H0
0.001,0.0,31.227430976682545,3.1581839205369466e-11,initial_noise_theory_from_H0
0.001,0.0,31.290262829754337,3.1220086249939725e-11,initial_noise_theory_from_H0
0.001,0.0,31.353094682826136,3.088618639947543e-11,initial_noise_theory_from_H0
0.001,0.0,31.415926535897928,3.0594279115089086e-11,initial_noise_theory_from_H0
0.001,0.0,31.478758388969727,3.0365856153453707e-11,initial_noise_theory_from_H0
0.001,0.0,31.541590242041526,3.017698747806221e-11,initial_noise_theory_from_H0
0.001,0.0,31.604422095113318,3.001059922722053e-11,initial_noise_theory_from_H0
0.001,0.0,31.667253948185117,2.9708935030640314e-11,initial_noise_theory_from_H0
0.001,0.0,31.73008580125691,2.9344139933873726e-11,initial_noise_theory_from_H0
0.001,0.0,31.792917654328708,2.905530693331901e-11,initial_noise_theory_from_H0
0.001,0.0,31.8557495074005,2.8810651389443576e-11,initial_noise_theory_from_H0
0.001,0.0,31.9185813604723,2.853091353687538e-11,initial_noise_theory_from_H0
0.001,0.0,31.98141321354409,2.8518995532728125e-11,initial_noise_theory_from_H0
0.001,0.0,32.04424506661589,2.821345145978824e-11,initial_noise_theory_from_H0
0.001,0.0,32.107076919687685,2.8235905800423283e-11,initial_noise_theory_from_H0
0.001,0.0,32.169908772759484,2.8301634708001058e-11,initial_noise_theory_from_H0
0.001,0.0,32.232740625831276,2.8418222830013042e-11,initial_noise_theory_from_H0
0.001,0.0,32.295572478903075,2.8684239231083508e-11,initial_noise_theory_from_H0
0.001,0.0,32.35840433197487,2.8645112795511012e-11,initial_noise_theory_from_H0
0.001,0.0,32.421236185046666,2.88953131430915e-11,initial_noise_theory_from_H0
0.001,0.0,32.484068038118465,2.8800920802528467e-11,initial_noise_theory_from_H0
0.001,0.0,32.54689989119026,2.8892798647428552e-11,initial_noise_theory_from_H0
0.001,0.0,32.60973174426206,2.912439961051629e-11,initial_noise_theory_from_H0
0.001,0.0,32.67256359733385,2.8726497591799553e-11,initial_noise_theory_from_H0
0.001,0.0,32.73539545040565,2.8541042700659386e-11,initial_noise_theory_from_H0
0.001,0.0,32.79822730347744,2.7649379052415776e-11,initial_noise_theory_from_H0
0.001,0.0,32.86105915654924,2.6349943692639347e-11,initial_noise_theory_from_H0
0.001,0.0,32.92389100962103,2.4858886283047003e-11,initial_noise_theory_from_H0
0.001,0.0,32.98672286269283,2.2775084891025363e-11,initial_noise_theory_from_H0
0.001,0.0,33.04955471576463,2.0860031926929377e-11,initial_noise_theory_from_H0
0.001,0.0,33.11238656883642,1.869164381914135e-11,initial_noise_theory_from_H0
0.001,0.0,33.17521842190822,1.6714346829349126e-11,initial_noise_theory_from_H0
0.001,0.0,33.23805027498001,1.4897727419617423e-11,initial_noise_theory_from_H0
0.001,0.0,33.30088212805181,1.3232205052159188e-11,initial_noise_theory_from_H0
0.001,0.0,33.3637139811236,1.1826799370887157e-11,initial_noise_theory_from_H0
0.001,0.0,33.4265458341954,1.0646854207119936e-11,initial_noise_theory_from_H0
0.001,0.0,33.48937768726719,9.687763239185178e-12,initial_noise_theory_from_H0
0.001,0.0,33.55220954033899,8.872568336421467e-12,initial_noise_theory_from_H0
0.001,0.0,33.61504139341079,8.243722164952844e-12,initial_noise_theory_from_H0
0.001,0.0,33.677873246482584,7.742128460309672e-12,initial_noise_theory_from_H0
0.001,0.0,33.74070509955438,7.359364822186308e-12,initial_noise_theory_from_H0
0.001,0.0,33.803536952626175,7.101737897628513e-12,initial_noise_theory_from_H0
0.001,0.0,33.866368805697974,6.875768056836292e-12,initial_noise_theory_from_H0
0.001,0.0,33.929200658769766,6.75026762711796e-12,initial_noise_theory_from_H0
0.001,0.0,33.992032511841565,6.651063737470376e-12,initial_noise_theory_from_H0
0.001,0.0,34.05486436491336,6.578098614253591e-12,initial_noise_theory_from_H0
0.001,0.0,34.117696217985156,6.528637001600132e-12,initial_noise_theory_from_H0
0.001,0.0,34.180528071056955,6.4855463650028004e-12,initial_noise_theory_from_H0
0.001,0.0,34.24335992412875,6.466451633113403e-12,initial_noise_theory_from_H0
0.001,0.0,34.306191777200546,6.421484482834348e-12,initial_noise_theory_from_H0
0.001,0.0,34.36902363027234,6.410101985336511e-12,initial_noise_theory_from_H0
0.001,0.0,34.43185548334414,6.395081098017247e-12,initial_noise_theory_from_H0
0.001,0.0,34.49468733641593,6.372254811261063e-12,initial_noise_theory_from_H0
0.001,0.0,34.55751918948773,6.3614366259612235e-12,initial_noise_theory_from_H0
0.001,0.0,34.62035104255952,6.3430961499467984e-12,initial_noise_theory_from_H0
0.001,0.0,34.68318289563132,6.311906037146883e-12,initial_noise_theory_from_H0
0.001,0.0,34.74601474870311,6.316706011668564e-12,initial_noise_theory_from_H0
0.001,0.0,34.80884660177491,6.305690942391588e-12,initial_noise_theory_from_H0
0.001,0.0,34.87167845484671,6.2989668483313214e-12,initial_noise_theory_from_H0
0.001,0.0,34.9345103079185,6.306361736611689e-12,initial_noise_theory_from_H0
0.001,0.0,34.9973421609903,6.283245522742771e-12,initial_noise_theory_from_H0
0.001,0.0,35.06017401406209,6.298795629706354e-12,initial_noise_theory_from_H0
0.001,0.0,35.12300586713389,6.293387072078047e-12,initial_noise_theory_from_H0
0.001,0.0,35.18583772020568,6.288261487480586e-12,initial_noise_theory_from_H0
0.001,0.0,35.24866957327748,6.297994197363524e-12,initial_noise_theory_from_H0
0.001,0.0,35.311501426349274,6.28537305907426e-12,initial_noise_theory_from_H0
0.001,0.0,35.37433327942107,6.311749948260629e-12,initial_noise_theory_from_H0
0.001,0.0,35.437165132492865,6.288388332517506e-12,initial_noise_theory_from_H0
0.001,0.0,35.499996985564664,6.310120922280293e-12,initial_noise_theory_from_H0
0.001,0.0,35.56282883863646,6.326117623586507e-12,initial_noise_theory_from_H0
0.001,0.0,35.625660691708255,6.3024828511405904e-12,initial_noise_theory_from_H0
0.001,0.0,35.688492544780054,6.3663987494634135e-12,initial_noise_theory_from_H0
0.001,0.0,35.751324397851846,6.361066635070347e-12,initial_noise_theory_from_H0
0.001,0.0,35.814156250923645,6.394905166322176e-12,initial_noise_theory_from_H0
0.001,0.0,35.87698810399544,6.423637760225882e-12,initial_noise_theory_from_H0
0.001,0.0,35.939819957067236,6.453175355967926e-12,initial_noise_theory_from_H0
0.001,0.0,36.00265181013903,6.4997842851469875e-12,initial_noise_theory_from_H0
0.001,0.0,36.06548366321083,6.507653100861291e-12,initial_noise_theory_from_H0
0.001,0.0,36.12831551628262,6.5867694563431e-12,initial_noise_theory_from_H0
0.001,0.0,36.19114736935442,6.626595385221973e-12,initial_noise_theory_from_H0
0.001,0.0,36.25397922242622,6.7147618700958685e-12,initial_noise_theory_from_H0
0.001,0.0,36.31681107549801,6.8074483487553855e-12,initial_noise_theory_from_H0
0.001,0.0,36.37964292856981,6.866288624231732e-12,initial_noise_theory_from_H0
0.001,0.0,36.4424747816416,7.000435152445362e-12,initial_noise_theory_from_H0
0.001,0.0,36.5053066347134,7.069527473729344e-12,initial_noise_theory_from_H0
0.001,0.0,36.56813848778519,7.304494417747888e-12,initial_noise_theory_from_H0
0.001,0.0,36.63097034085699,7.512918106560369e-12,initial_noise_theory_from_H0
0.001,0.0,36.69380219392878,7.719503257691735e-12,initial_noise_theory_from_H0
0.001,0.0,36.75663404700058,8.035917267985975e-12,initial_noise_theory_from_H0
0.001,0.0,36.81946590007237,8.188037160315938e-12,initial_noise_theory_from_H0
0.001,0.0,36.88229775314417,8.562002552719248e-12,initial_noise_theory_from_H0
0.001,0.0,36.94512960621597,8.861493726239536e-12,initial_noise_theory_from_H0
0.001,0.0,37.00796145928776,9.214994485654026e-12,initial_noise_theory_from_H0
0.001,0.0,37.07079331235956,9.703481808914525e-12,initial_noise_theory_from_H0
0.001,0.0,37.133625165431354,9.996099777635595e-12,initial_noise_theory_from_H0
0.001,0.0,37.19645701850315,1.0639218555637418e-11,initial_noise_theory_from_H0
0.001,0.0,37.259288871574945,1.1058243461972913e-11,initial_noise_theory_from_H0
0.001,0.0,37.322120724646744,1.168283013255086e-11,initial_noise_theory_from_H0
0.001,0.0,37.384952577718536,1.2339596551555721e-11,initial_noise_theory_from_H0
0.001,0.0,37.447784430790335,1.2671009535957268e-11,initial_noise_theory_from_H0
0.001,0.0,37.51061628386213,1.3564513760604888e-11,initial_noise_theory_from_H0
0.001,0.0,37.573448136933926,1.3958338002213764e-11,initial_noise_theory_from_H0
0.001,0.0,37.636279990005725,1.47542909488746e-11,initial_noise_theory_from_H0
0.001,0.0,37.69911184307752,1.549910155625087e-11,initial_noise_theory_from_H0
0.001,0.0,37.76194369614932,1.6038151767995448e-11,initial_noise_theory_from_H0
0.001,0.0,37.82477554922111,1.6932746418532428e-11,initial_noise_theory_from_H0
0.001,0.0,37.88760740229291,1.7314136021044747e-11,initial_noise_theory_from_H0
0.001,0.0,37.9504392553647,1.8264849141516652e-11,initial_noise_theory_from_H0
0.001,0.0,38.0132711084365,1.881867296500312e-11,initial_noise_theory_from_H0
0.001,0.0,38.07610296150829,1.9570899389670604e-11,initial_noise_theory_from_H0
0.001,0.0,38.13893481458009,2.047453768889409e-11,initial_noise_theory_from_H0
0.001,0.0,38.20176666765188,2.084589733660903e-11,initial_noise_theory_from_H0
0.001,0.0,38.26459852072368,2.1845605284892503e-11,initial_noise_theory_from_H0
0.001,0.0,38.32743037379548,2.2342311232444156e-11,initial_noise_theory_from_H0
0.001,0.0,38.39026222686727,2.3107262772539974e-11,initial_noise_theory_from_H0
0.001,0.0,38.45309407993907,2.385839594813854e-11,initial_noise_theory_from_H0
0.001,0.0,38.51592593301086,2.4259651003675798e-11,initial_noise_theory_from_H0
0.001,0.0,38.57875778608266,2.4942325716302122e-11,initial_noise_theory_from_H0
0.001,0.0,38.64158963915445,2.514816778285086e-11,initial_noise_theory_from_H0
0.001,0.0,38.70442149222625,2.5868961128139952e-11,initial_noise_theory_from_H0
0.001,0.0,38.767253345298045,2.628400072825703e-11,initial_noise_theory_from_H0
0.001,0.0,38.830085198369844,2.667362692203759e-11,initial_noise_theory_from_H0
0.001,0.0,38.89291705144164,2.737394959253287e-11,initial_noise_theory_from_H0
0.001,0.0,38.955748904513435,2.7417108735415918e-11,initial_noise_theory_from_H0
0.001,0.0,39.018580757585234,2.7945609191164034e-11,initial_noise_theory_from_H0
0.001,0.0,39.081412610657026,2.8148151427604594e-11,initial_noise_theory_from_H0
0.001,0.0,39.144244463728825,2.8407722471818518e-11,initial_noise_theory_from_H0
0.001,0.0,39.20707631680062,2.8893992223207625e-11,initial_noise_theory_from_H0
0.001,0.0,39.269908169872416,2.891240831767142e-11,initial_noise_theory_from_H0
0.001,0.0,39.33274002294421,2.934464290866602e-11,initial_noise_theory_from_H0
0.001,0.0,39.39557187601601,2.943563275753139e-11,initial_noise_theory_from_H0
0.001,0.0,39.4584037290878,2.947648253031264e-11,initial_noise_theory_from_H0
0.001,0.0,39.5212355821596,2.9788680548608175e-11,initial_noise_theory_from_H0
0.001,0.0,39.5840674352314,2.974654227913473e-11,initial_noise_theory_from_H0
0.001,0.0,39.64689928830319,2.9853650190719796e-11,initial_noise_theory_from_H0
0.001,0.0,39.70973114137499,2.993217326451858e-11,initial_noise_theory_from_H0
0.001,0.0,39.77256299444678,2.982590390846291e-11,initial_noise_theory_from_H0
0.001,0.0,39.83539484751858,3.0006791365785714e-11,initial_noise_theory_from_H0
0.001,0.0,39.89822670059037,2.997544621502204e-11,initial_noise_theory_from_H0
0.001,0.0,39.96105855366217,3.002790711820994e-11,initial_noise_theory_from_H0
0.001,0.0,40.02389040673396,3.021482463153374e-11,initial_noise_theory_from_H0
0.001,0.0,40.08672225980576,2.9935419061220646e-11,initial_noise_theory_from_H0
0.001,0.0,40.14955411287755,3.006118594640176e-11,initial_noise_theory_from_H0
0.001,0.0,40.21238596594935,2.9875512668426266e-11,initial_noise_theory_from_H0
0.001,0.0,40.27521781902115,2.966880266771035e-11,initial_noise_theory_from_H0
0.001,0.0,40.33804967209294,2.961875072337984e-11,initial_noise_theory_from_H0
0.001,0.0,40.40088152516474,2.913018877279949e-11,initial_noise_theory_from_H0
0.001,0.0,40.463713378236534,2.908369987249046e-11,initial_noise_theory_from_H0
0.001,0.0,40.52654523130833,2.8459483742253575e-11,initial_noise_theory_from_H0
0.001,0.0,40.589377084380125,2.800892713834945e-11,initial_noise_theory_from_H0
0.001,0.0,40.652208937451924,2.7566423621606363e-11,initial_noise_theory_from_H0
0.001,0.0,40.715040790523716,2.6736539241142124e-11,initial_noise_theory_from_H0
0.001,0.0,40.777872643595515,2.6600633288308992e-11,initial_noise_theory_from_H0
0.001,0.0,40.84070449666731,2.5753694897562284e-11,initial_noise_theory_from_H0
0.001,0.0,40.903536349739106,2.5154711236989608e-11,initial_noise_theory_from_H0
0.001,0.0,40.9663682028109,2.4341409381855864e-11,initial_noise_theory_from_H0
0.001,0.0,41.029200055882704,2.313442662055438e-11,initial_noise_theory_from_H0
0.001,0.0,41.092031908954496,2.2560843408079564e-11,initial_noise_theory_from_H0
0.001,0.0,41.15486376202629,2.1329862116604753e-11,initial_noise_theory_from_H0
0.001,0.0,41.21769561509808,2.048246214143729e-11,initial_noise_theory_from_H0
0.001,0.0,41.280527468169886,1.9365528583286406e-11,initial_noise_theory_from_H0
0.001,0.0,41.34335932124168,1.8263621233226863e-11,initial_noise_theory_from_H0
0.001,0.0,41.40619117431347,1.7459601774653806e-11,initial_noise_theory_from_H0
0.001,0.0,41.46902302738526,1.6425815603240587e-11,initial_noise_theory_from_H0
0.001,0.0,41.53185488045707,1.561783073280114e-11,initial_noise_theory_from_H0
0.001,0.0,41.59468673352886,1.4535431794687174e-11,initial_noise_theory_from_H0
0.001,0.0,41.65751858660065,1.3535458050671454e-11,initial_noise_theory_from_H0
0.001,0.0,41.72035043967246,1.2561416269067757e-11,initial_noise_theory_from_H0
0.001,0.0,41.78318229274425,1.1596458374837662e-11,initial_noise_theory_from_H0
0.001,0.0,41.84601414581604,1.0879612002681858e-11,initial_noise_theory_from_H0
0.001,0.0,41.908845998887834,1.0020678766588699e-11,initial_noise_theory_from_H0
0.001,0.0,41.97167785195964,9.280689163776058e-12,initial_noise_theory_from_H0
0.001,0.0,42.03450970503143,8.617153769241955e-12,initial_noise_theory_from_H0
0.001,0.0,42.097341558103224,7.919791739738536e-12,initial_noise_theory_from_H0
0.001,0.0,42.160173411175016,7.504466819006688e-12,initial_noise_theory_from_H0
0.001,0.0,42.22300526424682,6.94713826971869e-12,initial_noise_theory_from_H0
0.001,0.0,42.285837117318614,6.564201245745658e-12,initial_noise_theory_from_H0
0.001,0.0,42.348668970390406,6.103341694232175e-12,initial_noise_theory_from_H0
0.001,0.0,42.41150082346221,5.695564906659238e-12,initial_noise_theory_from_H0
0.001,0.0,42.474332676534004,5.399788479782098e-12,initial_noise_theory_from_H0
0.001,0.0,42.537164529605796,5.0567704329793565e-12,initial_noise_theory_from_H0
0.001,0.0,42.59999638267759,4.83267679091794e-12,initial_noise_theory_from_H0
0.001,0.0,42.662828235749394,4.558740247383016e-12,initial_noise_theory_from_H0
0.001,0.0,42.725660088821186,4.357408013077961e-12,initial_noise_theory_from_H0
0.001,0.0,42.78849194189298,4.188482531771147e-12,initial_noise_theory_from_H0
0.001,0.0,42.85132379496477,4.024140149189804e-12,initial_noise_theory_from_H0
0.001,0.0,42.91415564803658,3.9220617222881325e-12,initial_noise_theory_from_H0
0.001,0.0,42.97698750110837,3.835598944630939e-12,initial_noise_theory_from_H0
0.001,0.0,43.03981935418016,3.735454707299412e-12,initial_noise_theory_from_H0
0.001,0.0,43.10265120725197,3.7059126531322166e-12,initial_noise_theory_from_H0
0.001,0.0,43.16548306032376,3.636725549241852e-12,initial_noise_theory_from_H0
0.001,0.0,43.22831491339555,3.616761107719557e-12,initial_noise_theory_from_H0
0.001,0.0,43.29114676646734,3.5875860063258304e-12,initial_noise_theory_from_H0
0.001,0.0,43.35397861953915,3.530221432439832e-12,initial_noise_theory_from_H0
0.001,0.0,43.41681047261094,3.547122594736296e-12,initial_noise_theory_from_H0
0.001,0.0,43.47964232568273,3.5078985189780488e-12,initial_noise_theory_from_H0
0.001,0.0,43.54247417875453,3.5318036065173104e-12,initial_noise_theory_from_H0
0.001,0.0,43.60530603182633,3.535978540452558e-12,initial_noise_theory_from_H0
0.001,0.0,43.66813788489812,3.508853508500927e-12,initial_noise_theory_from_H0
0.001,0.0,43.730969737969914,3.5318914600637817e-12,initial_noise_theory_from_H0
0.001,0.0,43.79380159104172,3.493850166048978e-12,initial_noise_theory_from_H0
0.001,0.0,43.85663344411351,3.530559890811585e-12,initial_noise_theory_from_H0
0.001,0.0,43.919465297185305,3.5297951103926287e-12,initial_noise_theory_from_H0
0.001,0.0,43.9822971502571,3.523436151184379e-12,initial_noise_theory_from_H0
0.001,0.0,44.0451290033289,3.526531733713557e-12,initial_noise_theory_from_H0
0.001,0.0,44.107960856400695,3.494072357549296e-12,initial_noise_theory_from_H0
0.001,0.0,44.17079270947249,3.4971291047776336e-12,initial_noise_theory_from_H0
0.001,0.0,44.233624562544286,3.4721718623927315e-12,initial_noise_theory_from_H0
0.001,0.0,44.296456415616085,3.46604151596065e-12,initial_noise_theory_from_H0
0.001,0.0,44.35928826868788,3.4329689426746984e-12,initial_noise_theory_from_H0
0.001,0.0,44.42212012175967,3.412969923639302e-12,initial_noise_theory_from_H0
0.001,0.0,44.484951974831475,3.4129934152860638e-12,initial_noise_theory_from_H0
0.001,0.0,44.54778382790327,3.4177868366260606e-12,initial_noise_theory_from_H0
0.001,0.0,44.61061568097506,3.4248849293833523e-12,initial_noise_theory_from_H0
0.001,0.0,44.67344753404686,3.4183009932670053e-12,initial_noise_theory_from_H0
0.001,0.0,44.73627938711866,3.3852912473108786e-12,initial_noise_theory_from_H0
0.001,0.0,44.79911124019045,3.337307994357763e-12,initial_noise_theory_from_H0
0.001,0.0,44.86194309326224,3.3383839276307017e-12,initial_noise_theory_from_H0
0.001,0.0,44.92477494633405,3.3129774570086864e-12,initial_noise_theory_from_H0
0.001,0.0,44.98760679940584,3.2898204786175202e-12,initial_noise_theory_from_H0
0.001,0.0,45.05043865247763,3.2859463908606455e-12,initial_noise_theory_from_H0
0.001,0.0,45.11327050554942,3.2336868524958082e-12,initial_noise_theory_from_H0
0.001,0.0,45.17610235862123,3.2300353620059446e-12,initial_noise_theory_from_H0
0.001,0.0,45.23893421169302,3.1749397311118276e-12,initial_noise_theory_from_H0
0.001,0.0,45.30176606476481,3.0939565418204955e-12,initial_noise_theory_from_H0
0.001,0.0,45.36459791783661,3.0490798419806662e-12,initial_noise_theory_from_H0
0.001,0.0,45.42742977090841,3.368797447882972e-12,initial_noise_theory_from_H0
0.001,0.0,45.4902616239802,3.754591608882954e-12,initial_noise_theory_from_H0
0.01,0.009000000000000001,0.06283185307179587,0.036696978236264735,L10_continuous_numeric
0.01,0.009000000000000001,0.12566370614359174,0.06279600373224188,L10_continuous_numeric
0.01,0.009000000000000001,0.18849555921538758,0.09026944462296531,L10_continuous_numeric
0.01,0.009000000000000001,0.25132741228718347,0.11785449947232102,L10_continuous_numeric
0.01,0.009000000000000001,0.3141592653589793,0.14062428863406057,L10_continuous_numeric
0.01,0.009000000000000001,0.37699111843077515,0.16998107883756733,L10_continuous_numeric
0.01,0.009000000000000001,0.43982297150257105,0.18301585544361548,L10_continuous_numeric
0.01,0.009000000000000001,0.5026548245743669,0.2254281948683161,L10_continuous_numeric
0.01,0.009000000000000001,0.5654866776461628,0.25801228779530183,L10_continuous_numeric
0.01,0.009000000000000001,0.6283185307179586,0.28567862756956863,L10_continuous_numeric
0.01,0.009000000000000001,0.6911503837897545,0.30870387565560375,L10_continuous_numeric
0.01,0.009000000000000001,0.7539822368615503,0.34725339945178424,L10_continuous_numeric
0.01,0.009000000000000001,0.8168140899333463,0.36178623820869943,L10_continuous_numeric
0.01,0.009000000000000001,0.8796459430051421,0.3895552108980386,L10_continuous_numeric
0.01,0.009000000000000001,0.9424777960769378,0.41871681897837887,L10_continuous_numeric
0.01,0.009000000000000001,1.0053096491487339,0.4510474833595421,L10_continuous_numeric
0.01,0.009000000000000001,1.0681415022205298,0.4774982736987939,L10_continuous_numeric
0.01,0.009000000000000001,1.1309733552923256,0.5125772035004688,L10_continuous_numeric
0.01,0.009000000000000001,1.1938052083641213,0.5203039185419825,L10_continuous_numeric
0.01,0.009000000000000001,1.2566370614359172,0.5591686419883616,L10_continuous_numeric
0.01,0.009000000000000001,1.3194689145077132,0.5916982426154761,L10_continuous_numeric
0.01,0.009000000000000001,1.382300767579509,0.6214160377441281,L10_continuous_numeric
0.01,0.009000000000000001,1.4451326206513047,0.6319096984314511,L10_continuous_numeric
0.01,0.009000000000000001,1.5079644737231006,0.6792009718566618,L10_continuous_numeric
0.01,0.009000000000000001,1.5707963267948966,0.6610371427707552,L10_continuous_numeric
0.01,0.009000000000000001,1.6336281798666925,0.7083573452387296,L10_continuous_numeric
0.01,0.009000000000000001,1.6964600329384882,0.729794211302133,L10_continuous_numeric
0.01,0.009000000000000001,1.7592918860102842,0.7203608812945376,L10_continuous_numeric
0.01,0.009000000000000001,1.8221237390820801,0.7690290079669619,L10_continuous_numeric
0.01,0.009000000000000001,1.8849555921538756,0.8320396958056839,L10_continuous_numeric
0.01,0.009000000000000001,1.9477874452256716,0.8323471672965833,L10_continuous_numeric
0.01,0.009000000000000001,2.0106192982974678,0.8480631693629995,L10_continuous_numeric
0.01,0.009000000000000001,2.0734511513692637,0.8559658415280339,L10_continuous_numeric
0.01,0.009000000000000001,2.1362830044410597,0.8592129962856715,L10_continuous_numeric
0.01,0.009000000000000001,2.199114857512855,0.875969777689033,L10_continuous_numeric
0.01,0.009000000000000001,2.261946710584651,0.9035429642073647,L10_continuous_numeric
0.01,0.009000000000000001,2.324778563656447,0.8939131095267114,L10_continuous_numeric
0.01,0.009000000000000001,2.3876104167282426,0.9347036602169144,L10_continuous_numeric
0.01,0.009000000000000001,2.4504422698000385,0.9295494053860501,L10_continuous_numeric
0.01,0.009000000000000001,2.5132741228718345,0.9599105756558348,L10_continuous_numeric
0.01,0.009000000000000001,2.57610597594363,0.9386654834669335,L10_continuous_numeric
0.01,0.009000000000000001,2.6389378290154264,0.9508417392969828,L10_continuous_numeric
0.01,0.009000000000000001,2.701769682087222,0.9488631142268116,L10_continuous_numeric
0.01,0.009000000000000001,2.764601535159018,0.9670223612410921,L10_continuous_numeric
0.01,0.009000000000000001,2.827433388230814,0.9567823803606287,L10_continuous_numeric
0.01,0.009000000000000001,2.8902652413026093,0.9671105739724015,L10_continuous_numeric
0.01,0.009000000000000001,2.9530970943744057,0.9602395991877904,L10_continuous_numeric
0.01,0.009000000000000001,3.015928947446201,0.9493166447755297,L10_continuous_numeric
0.01,0.009000000000000001,3.078760800517997,0.9458143771912783,L10_continuous_numeric
0.01,0.009000000000000001,3.141592653589793,0.9335923894570702,L10_continuous_numeric
0.01,0.009000000000000001,3.204424506661589,0.9156365094190962,L10_continuous_numeric
0.01,0.009000000000000001,3.267256359733385,0.9162919440865662,L10_continuous_numeric
0.01,0.009000000000000001,3.330088212805181,0.9256020010407471,L10_continuous_numeric
0.01,0.009000000000000001,3.3929200658769765,0.9219286952639946,L10_continuous_numeric
0.01,0.009000000000000001,3.4557519189487724,0.8977552697873249,L10_continuous_numeric
0.01,0.009000000000000001,3.5185837720205684,0.8820592517745517,L10_continuous_numeric
0.01,0.009000000000000001,3.581415625092364,0.8738189262203356,L10_continuous_numeric
0.01,0.009000000000000001,3.6442474781641603,0.8679494335228272,L10_continuous_numeric
0.01,0.009000000000000001,3.707079331235956,0.8568437295610772,L10_continuous_numeric
0.01,0.009000000000000001,3.7699111843077513,0.8599035712876455,L10_continuous_numeric
0.01,0.009000000000000001,3.8327430373795477,0.8376168244832732,L10_continuous_numeric
0.01,0.009000000000000001,3.895574890451343,0.8010361652662737,L10_continuous_numeric
0.01,0.009000000000000001,3.9584067435231396,0.8116685996038063,L10_continuous_numeric
0.01,0.009000000000000001,4.0212385965949355,0.7960456491973112,L10_continuous_numeric
0.01,0.009000000000000001,4.084070449666731,0.7670598782018009,L10_continuous_numeric
0.01,0.009000000000000001,4.1469023027385274,0.7737667339099572,L10_continuous_numeric
0.01,0.009000000000000001,4.209734155810323,0.7714443581205577,L10_continuous_numeric
0.01,0.009000000000000001,4.272566008882119,0.7467947180936371,L10_continuous_numeric
0.01,0.009000000000000001,4.335397861953915,0.7383773859679185,L10_continuous_numeric
0.01,0.009000000000000001,4.39822971502571,0.7379935606575303,L10_continuous_numeric
0.01,0.009000000000000001,4.461061568097507,0.7280728927427692,L10_continuous_numeric
0.01,0.009000000000000001,4.523893421169302,0.6990432707927463,L10_continuous_numeric
0.01,0.009000000000000001,4.586725274241098,0.7059538210712004,L10_continuous_numeric
0.01,0.009000000000000001,4.649557127312894,0.6796698061630834,L10_continuous_numeric
0.01,0.009000000000000001,4.71238898038469,0.6832222091779189,L10_continuous_numeric
0.01,0.009000000000000001,4.775220833456485,0.6651174126806509,L10_continuous_numeric
0.01,0.009000000000000001,4.838052686528282,0.6568527460725929,L10_continuous_numeric
0.01,0.009000000000000001,4.900884539600077,0.6557791830456635,L10_continuous_numeric
0.01,0.009000000000000001,4.9637163926718735,0.6523933834520764,L10_continuous_numeric
0.01,0.009000000000000001,5.026548245743669,0.6418440615800814,L10_continuous_numeric
0.01,0.009000000000000001,5.0893800988154645,0.6322242441763876,L10_continuous_numeric
0.01,0.009000000000000001,5.15221195188726,0.6334469416838492,L10_continuous_numeric
0.01,0.009000000000000001,5.215043804959057,0.6198899447184699,L10_continuous_numeric
0.01,0.009000000000000001,5.277875658030853,0.6104330236311819,L10_continuous_numeric
0.01,0.009000000000000001,5.340707511102648,0.6040689136064296,L10_continuous_numeric
0.01,0.009000000000000001,5.403539364174444,0.5938265842245722,L10_continuous_numeric
0.01,0.009000000000000001,5.466371217246239,0.5961497778789212,L10_continuous_numeric
0.01,0.009000000000000001,5.529203070318036,0.5850201160645963,L10_continuous_numeric
0.01,0.009000000000000001,5.592034923389832,0.5799165325108795,L10_continuous_numeric
0.01,0.009000000000000001,5.654866776461628,0.5813903367168677,L10_continuous_numeric
0.01,0.009000000000000001,5.717698629533423,0.5715729190695732,L10_continuous_numeric
0.01,0.009000000000000001,5.780530482605219,0.5749925847998572,L10_continuous_numeric
0.01,0.009000000000000001,5.843362335677015,0.5481210620008918,L10_continuous_numeric
0.01,0.009000000000000001,5.906194188748811,0.5508858086016074,L10_continuous_numeric
0.01,0.009000000000000001,5.969026041820607,0.5519774936170871,L10_continuous_numeric
0.01,0.009000000000000001,6.031857894892402,0.5347378895466933,L10_continuous_numeric
0.01,0.009000000000000001,6.094689747964199,0.533380092970749,L10_continuous_numeric
0.01,0.009000000000000001,6.157521601035994,0.527913853518907,L10_continuous_numeric
0.01,0.009000000000000001,6.220353454107791,0.5195783931167488,L10_continuous_numeric
0.01,0.009000000000000001,6.283185307179586,0.5215355237342855,L10_continuous_numeric
